Author,ID,PubDate,elecyear,conflict,Source,Service,letter_ed,online_only,AuthSex,Title,Thesis,AuthRank,Topic,Leg_Act,Crit_Insub,Issue_Area,Endorse_Partisan,Role,Details,Inst_Cred_Gallup,Congress,congress_yr,party.mean.diff.d1.house,party.mean.diff.d1.senate,dem_diff_aff,rep_diff_aff,aff_polar_alt,House_Dem_mean_nom1,House_Dem_sd_nom1,House_Rep_mean_nom1,House_Rep_sd_nom1,Sen_Dem_mean_nom1,Sen_Dem_sd_nom1,Sen_Rep_mean_nom1,Sen_Rep_sd_nom1,House_Dem_mean_nom2,House_Dem_sd_nom2,House_Rep_mean_nom2,House_Rep_sd_nom2,Sen_Dem_mean_nom2,Sen_Dem_sd_nom2,Sen_Rep_mean_nom2,Sen_Rep_sd_nom2
"McFarlane, Robert",0,1993-08-24,0,0,NYT,Marine Corps,,,M,Consider What Star Wars Accomplished,"But today the subject of ""Star Wars"" is raised not in the context of its strategic worth but rather for its potential for scandal - an interesting comment on our political and social values. Even allowing that the American contribution to the collapse of Marxism was elatively small, the role is no less striking. Anything that shortened  an ideological change of such immense consequences is worth serious study.",5,ForeignPolicy,,,,,,,67,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,0.3773398
"Odom, William",1,1993-10-24,0,0,WaPO,Army ,,,M,Yeltsin's Deal with the Devil,"Yeltsin [in closing Parliament] at last has a political coalition that can break the political paralysis in Moscow. At the same time, he is restoring political forces that will make economic and poitical reform difficult if not possible. ",9,ForeignPolicy,,,,,,,67,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,0.3773398
"Beckwith, Charlie",1,1993-11-01,0,0,WSJ,Army,,,M,Somalia's Needless Deaths,"The blood of those Ranger and Delta Force Personnel who died in the streets of Mogadishu, protecting a comrade they had upmost trust and respect for, is on the hands of this administration. ",6,Warfighting,,1,,,,,67,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,0.3773398
"Patton Jr., George",1,1993-11-22,0,0,WSJ,Army,1,,M,Black Days for Blue Helmets,"Mr. Aspin really should depart, and Colin Powell replace him. ",8,Warfighting,,,,,,,67,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,
"Zumwalt, E.R.",1,1994-02-07,0,0,NYT,Navy,,,M,The War is Over,"As a parent and a wartime commander, I know the anguish these families feel. They need to know what happened to their loves ones, or at least that all that can be done has been done. This can only happen if we put aside bitterness and revenge, lift the trade sanctions, recognize the government and begin the peaceful penetration of Vietnam.",10,Support,,,,,,,64,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,0.3773398
"Odom, William",1,1994-02-18,0,0,WSJ,Army,,,M,"Invade, Don't Bomb","Assuming that air strikes alone won't achieve any significant results on the ground in Bosnia, they could still have one redeeming consequence: waking the administration up to the necessity of designing and implementing an effective NATO strategy for Europe. That is probably too much to hope for, but not many other straws are there to grasp.",9,Warfighting,,1,,,,Author lashes out at the Clinton administration.,64,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,0.3773398
"McCain, John",1,1994-04-15,0,0,WSJ,Navy,,,M,"In Bosnia, Another Mistake","I hope that a miiltary action that violates every lesson learned from our mistakes in Vietnam, Beirut, and Somalia will be the exception that proves the rule. ",6,Warfighting,,1,,,1,Author strikes at Clinton's fecklessness inBosnia. ,64,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,0.3773398
"Trainor, Bernard",1,1994-04-27,0,0,NYT,Marine Corps,,,M,Gorazde Cease-Fire is Irrelevant,"While the US and Russia pledged yesterday to strive for a diplomatic solution to the war, that solution must recognize the Serbs' supremacy on the battlefield. Spreading the protective wing of NATO airpower over the Muslim enclaves has ended the slaughter at Gorazde, as it did at Sarajevo. But the move is strategically and militarily irrelevant. ",9,Warfighting,,,,,,,64,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,0.3773398
"Watts, Claudius",1,1994-05-03,0,0,WSJ,Air Force,,,M,Single-Sex Education Benefits Men Too,"But the Citadel is not fighting to keep women out of the Corps of Cadets because there is a grandiose level of 19th-centru machismo to protect. Rather, we at the Citadel are trying to preserve an educational environment that molds young men into grown men of good character, honor, and integrity. It is part of a single-sex educational system that has proven itself successful throughout history.",9,SocialPolicy,,,1,,1,,64,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,0.3773398
"Odom, William",1,1994-07-15,0,0,WaPO,Army,,,M,The Ames Case: A Symptom of Crisis,"Commissions along were able to overcome turf struggles in certain cases in the 1950s. Intelligence issues are more amenable to this approach precisely because all the details cannot be debated publicly and also because only a small set of people need to be persuaded to take action: the president, two of his cabinet officers and key Congressional leaders...A presidential commission authorized by Congress can overcome both problems.  ",9,ForeignPolicy,,,,,,,64,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,0.3773398
"Joyce, Larry",1,1994-10-03,0,0,WSJ,Army,,,M,Remember the Losses - and Lessons - Of Somalia,"When American Troops are in a combat environment, they become the number one priority. Domestic agendas should be put on the back burner until the Troops are out of the line of fire. The President must constantly stay abreast of the military situation to ensure that military actions are consistent with current foreign policy.",5,Support,,,,,,,64,103,1993,0.704352682,0.633637427,23.47477,31.05008,53.0225,-0.3333027,0.16093552,0.3710833,0.14419415,-0.296193,0.10511787,0.3373556,0.16445449,0.069417625,0.4090369,-0.182311111,0.3046612,0.074263158,0.4752191,-0.2682,0.3773398
"Sweeney, Charles ",1,1995-07-19,0,0,WSJ,Air Force,,,M,The Sky Was Bleached a Bright White,"I believed then and continue to believe today that President Truman made the right decision to drop the bomb. As the father of 10 children and the grandfather of 21, I am certainly grateful that the war ended when it did. ",8,Support,,,,,,,64,104,1995,0.758338902,0.652339015,32.58749,24.49404,56.296,-0.3614471,0.15239628,0.3970339,0.15459286,-0.3014375,0.09190719,0.3505273,0.15462845,0.060932692,0.4112356,-0.11829661,0.3142899,0.009,0.4750918,-0.233472727,0.3591946
"Odom, William",1,1995-12-05,1,0,NYT,Army,,,M,One Year? In Bosnia?,"The very idea of creating a stable Bosnia in one year is ludicrous…many Americans want to support the deployment, but the President makes it extremely difficult with his mission-strategy mismatch. ",9,Warfighting,,1,,,,The author  strongly criticizes the President's plans for Bosnia. ,64,104,1995,0.758338902,0.652339015,32.58749,24.49404,56.296,-0.3614471,0.15239628,0.3970339,0.15459286,-0.3014375,0.09190719,0.3505273,0.15462845,0.060932692,0.4112356,-0.11829661,0.3142899,0.009,0.4750918,-0.233472727,0.3591946
"Haig, Alexander",1,1995-12-12,1,0,WSJ,Army,,,M,Custom's Union: Time to Recognize Turkey's Friendship,A decision to bring Turkey into the Customs Union will help preserve Europe and improve it. ,10,ForeignPolicy,,,,,,,64,104,1995,0.758338902,0.652339015,32.58749,24.49404,56.296,-0.3614471,0.15239628,0.3970339,0.15459286,-0.3014375,0.09190719,0.3505273,0.15462845,0.060932692,0.4112356,-0.11829661,0.3142899,0.009,0.4750918,-0.233472727,0.3591946
"Odom, William and Reddaway, Peter",0,1996-04-03,1,0,NYT,Army,,,M,Yeltsin's False Truce,"Russia's integrity as a democracy can probably be shored up only by letting Chechnya go. If the Clinton administration refuses to use its financial leverage to make Mr. Yeltsin realize this, then it at least owed the American public a clear explanation of how our implicit support of his grim war is helping achieve American interests. ",9,ForeignPolicy,,,,,,,66,104,1995,0.758338902,0.652339015,32.58749,24.49404,56.296,-0.3614471,0.15239628,0.3970339,0.15459286,-0.3014375,0.09190719,0.3505273,0.15462845,0.060932692,0.4112356,-0.11829661,0.3142899,0.009,0.4750918,-0.233472727,0.3591946
"Evans, David",1,1996-06-08,1,0,NYT,Marine Corps,,,M,The Navy's Blues,"""Adrift"" is the word most associated with the Navy these days, an image the newly appointed Chief of Naval Operations, Adm. Jay L. Johnson, must work to dispel.",5,ServiceCulture,,,,,,,66,104,1995,0.758338902,0.652339015,32.58749,24.49404,56.296,-0.3614471,0.15239628,0.3970339,0.15459286,-0.3014375,0.09190719,0.3505273,0.15462845,0.060932692,0.4112356,-0.11829661,0.3142899,0.009,0.4750918,-0.233472727,0.3591946
"Odom, William",1,1996-08-27,1,0,WSJ,Army,,,M,Russia's Military: Down But Not Out,"Even if liberal political leaders prevail in Moscow, they will continue trying to increase Russian influence in Central Europe. The key point is that the political stalemate in Moscow has not sidelined Russia from this competition. It would be a serious error to conclude on the basis of its failure in Chechnya that the Russian military won't be able to back Moscow's diplomacy. Indeed, the Chechen debacle could have just the opposite effect--spurring the very reforms that have thus far eluded the Russian military.",9,ForeignPolicy,,,,,,,66,104,1995,0.758338902,0.652339015,32.58749,24.49404,56.296,-0.3614471,0.15239628,0.3970339,0.15459286,-0.3014375,0.09190719,0.3505273,0.15462845,0.060932692,0.4112356,-0.11829661,0.3142899,0.009,0.4750918,-0.233472727,0.3591946
"Odom, William",1,1996-08-28,1,0,WaPO,Army,,,M,"Chechnya, Freedom, and the Voice of Yeltsin Past","Is Clinton oblivious to his moral complicity with Yeltsin in more than 30,000 deaths in Chechnya, including several thousand Russian civilians? How can he, at the same time, take seriously Moscow's complaint's about violations of the ""human rights"" of Russians living in Estonia?",9,ForeignPolicy,,1,,,,The author strongly criticizes the President's actions in the Balkans. ,66,104,1995,0.758338902,0.652339015,32.58749,24.49404,56.296,-0.3614471,0.15239628,0.3970339,0.15459286,-0.3014375,0.09190719,0.3505273,0.15462845,0.060932692,0.4112356,-0.11829661,0.3142899,0.009,0.4750918,-0.233472727,0.3591946
"Zumwalt, E.R.",1,1997-01-06,0,0,WaPO,Navy,,,M,A Needless Risk for US Troops,"If we refuse to ratify, some governments will use our refusal as an excuse to keep their chemical weapons…At the bottom line, our failure to ratify will substantially increase the risk of a chemical attack against American service personnel. ",10,ForeignPolicy,,,,,,,60,104,1995,0.758338902,0.652339015,29.2729825,31.704494,56.296,-0.3614471,0.15239628,0.3970339,0.15459286,-0.3014375,0.09190719,0.3505273,0.15462845,0.060932692,0.4112356,-0.11829661,0.3142899,0.009,0.4750918,-0.233472727,0.3591946
"Butler, George Lee",1,1997-01-12,0,0,WaPO,Air Force,,,M,The General's Bombshell: What Happened When I Called for Phasing Out the US Nuclear Arsenal,…surely we still comprehend that to threaten the deaths of tens of hundreds of millions of people presages an atrocity beyond anything in the record of mankind?...This cannot be the moral legacy of the Cold War. And it is our responsibility to ensure that it will not be.,10,ForeignPolicy,,,,,,,60,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
"Rowny, Edward",1,1997-04-23,0,0,WaPO,Army,,,M,Yes to the Chemical Weapons Accord,The Chemical Weapons Convention now up for vote is in the US national interest and should be ratified…I urge the U.S. Senate to ratify the Chemical Weapons Convention.,9,ForeignPolicy,1,,,,,The authors urge Congress to ratify the Chemical Weapons convention.,60,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
"Odom, William",1,1997-07-06,0,0,WaPO,Army,,,M,A look at Expanding Nato; History Tells Us the Alliance Should Grow,"No great strategic departure is without risks, and enlarging NATO has some…likewise, there are risks in not going forward, for that too is a strategic departure - backward from Europe.",9,ForeignPolicy,,,,,,,60,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
"Gard, Robert",1,1997-07-16,0,0,WaPO,Army,,,M,Flawed Arguments for Landmines,"In their July 9 op-ed article, ""Hard Questions About Landmines,"" a National Defense University official and an Army colonel argued that efforts to ban future deployments of…mines are ""more nostrums than solutions.""…I strongly disagree.",9,BdgtWpnsTrps,,,,,,,60,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
"Larson, Doyle",1,1997-09-21,0,0,WaPO,Air Force,,,M,Plenty of Room to Honor the Air Force,The attack on the Air Force Memorial…was off-base. The Air Force Memorial would not intrude on the Iwo Jima memorial.,8,Support,,,,,,,60,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
"McFarlane, Robert",0,1998-05-30,0,0,NYT,Marine Corps ,,,M,Pakistan's Catch-22,"…We must out forward and lead a serious agenda of arms control. Separate, but related, is the enduring need to assure the security of the weakest member in the region, Pakistan…",5,ForeignPolicy,,,,,,,64,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
"McFarlane, Robert",0,1998-07-01,0,0,NYT,Marine corps,,,M,Risking Double Defeat: No Arms Treaty and Bad Arms,"Having spent the past year working with a bipartisan group of Congressional and former cabinet-level national security experts to define our strategic requirements, I believe a workable compromise can be forged….",5,ForeignPolicy,,,,,,,64,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
"Pebley, Jim",1,1998-07-19,0,0,WaPO,Navy,,,M,A Voice for Veterans,"[Arlington Cemetery] will be full by 2025. And after that, no more sons and daughters of America can be buried in the same clay as the honored unknowns of Arlington.",5,Support,,,,,,,64,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
"Odom, William",1,1998-09-06,0,0,WaPO,Army,,,M,"Our Russian Illusions, Crushed by Reality","We must shift away from our obsession with creating a democracy in Russia and put our emphasis on creating a liberal political system - that is, a system that limits the state's power and that guarantees citizens' private property and civil rights.",9,ForeignPolicy,,,,,,,64,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
"Sullivan, Gordon",1,1998-09-22,0,0,WSJ,Army,,,M,Washington Tightwads are Creating a Hollow Military,Defense Spending has fallen too far.,10,BdgtWpnsTrps,,,,,,,64,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
"Mcdonough, James",1,1998-09-28,0,0,WSJ,Army,,,M,Clinton's Contempt for U.S. Soldiers,"I do not know what constitues a high crime or misdemeanor. I suspect, however, that had American soldiers been killed…President Clinton would have been guilty of one or the other. ",5,Warfighting,,1,,,,"The author strongly asserts that the President is guilty of a ""high crime or misdemeanor.""",64,105,1997,0.777351527,0.68379798,29.2729825,31.704494,60.332,-0.3755849,0.13768729,0.4018528,0.14520766,-0.3106444,0.0823546,0.3729273,0.14923184,0.03620283,0.3688259,-0.073952381,0.3222524,-0.050177778,0.405404,-0.179745455,0.3389491
